Nombre_Empleado,Apellido_Empleado,Nombre_Completo,ID_Empleado,Año,Proyecto,Calidad,Satisfacción,Productividad,Trabajo en equipo,Reclamaciones
CHANEL,MADERA,CHANEL MADERA,2587,2022,InnovaTech,11.72,0.58,0.74,0.93,33 Reclamaciones
TINSLEY,COLLADO,TINSLEY COLLADO,2588,2022,Vatro,14.10,0.11,0.46,0.92,44 Reclamaciones
JESSIE,ROGERS,JESSIE ROGERS,2589,2022,CloudConnect,22.59,0.41,0.78,0.7,87 Reclamaciones
LACEY,COTA,LACEY COTA,2590,2022,CyberSafe,9.66,0.48,0.45,0.67,9 Reclamaciones
ELYSE,SARABIA,ELYSE SARABIA,2591,2022,CloudConnect,12.34,0.35,0.24,0.8,53 Reclamaciones
JANIYAH,CARTAGENA,JANIYAH CARTAGENA,2592,2022,AIBoost,22.33,0.22,0.49,0.8,98 Reclamaciones
JOLIE,BAEZA,JOLIE BAEZA,2593,2022,CyberSafe,15.50,0.13,0.81,0.92,91 Reclamaciones
MARLEIGH,GRACIA,MARLEIGH GRACIA,2594,2022,Vatro,23.67,0.4,0.28,0.93,62 Reclamaciones
ROSELYN,DEANDA,ROSELYN DEANDA,2595,2022,JustVDB,8.93,0.59,0.22,0.69,89 Reclamaciones
LILLIE,LOZADA,LILLIE LOZADA,2596,2022,SmartNet,13.00,0.39,0.8,0.78,14 Reclamaciones
LOUISA,VALVERDE,LOUISA VALVERDE,2597,2022,CyberSafe,12.97,0.29,0.68,0.71,18 Reclamaciones
MADISYN,MARTE,MADISYN MARTE,2598,2022,JustVDB,9.89,0.3,0.28,0.85,89 Reclamaciones
PENNY,JAQUEZ,PENNY JAQUEZ,2599,2022,Vatro,13.03,0.34,0.49,0.68,54 Reclamaciones
KINSLEE,TURNER,KINSLEE TURNER,2600,2022,JustVDB,14.13,0.26,0.8,1,56 Reclamaciones
TREASURE,MONCADA,TREASURE MONCADA,2601,2022,InnovaTech,22.04,0.5,0.46,0.67,4 Reclamaciones
ZANIYAH,ARGUELLO,ZANIYAH ARGUELLO,2602,2022,Vatro,12.14,0.26,0.23,0.8,35 Reclamaciones
ESTELLA,JARA,ESTELLA JARA,2603,2022,InnovaTech,14.89,0.11,0.81,0.86,68 Reclamaciones
JAYLAH,JAMES,JAYLAH JAMES,2604,2022,AIBoost,21.60,0.63,0.37,0.67,56 Reclamaciones
KHALEESI,OVIEDO,KHALEESI OVIEDO,2605,2022,Vatro,24.11,0.28,0.78,0.76,81 Reclamaciones
ALEXIA,MANRIQUEZ,ALEXIA MANRIQUEZ,2606,2022,CyberSafe,19.61,0.61,0.41,0.77,68 Reclamaciones
DULCE,PARADA,DULCE PARADA,2607,2022,CyberSafe,27.31,0.1,0.77,1,100 Reclamaciones
INDIE,PELAYO,INDIE PELAYO,2608,2022,CyberSafe,13.75,0.26,0.59,0.69,13 Reclamaciones
WAVERLY,PARKER,WAVERLY PARKER,2609,2022,AIBoost,9.69,0.3,0.85,0.92,26 Reclamaciones
GIOVANNA,SALVADOR,GIOVANNA SALVADOR,2610,2022,CloudConnect,14.50,0.58,0.84,0.68,83 Reclamaciones
MILEY,MAGDALENO,MILEY MAGDALENO,2611,2022,CloudConnect,20.91,0.15,0.53,0.81,62 Reclamaciones
SAOIRSE,LEIVA,SAOIRSE LEIVA,2612,2022,CloudConnect,23.73,0.19,0.49,0.91,82 Reclamaciones
ESTRELLA,ASCENCIO,ESTRELLA ASCENCIO,2613,2022,JustVDB,21.69,0.59,0.2,0.8,28 Reclamaciones
GRETA,ALVARENGA,GRETA ALVARENGA,2614,2022,AIBoost,27.00,0.43,0.28,0.82,13 Reclamaciones
ROSALIA,CONDE,ROSALIA CONDE,2615,2022,CloudConnect,22.12,0.57,0.5,0.98,11 Reclamaciones
MYLAH,SANTACRUZ,MYLAH SANTACRUZ,2616,2022,CloudConnect,26.12,0.58,0.85,0.73,21 Reclamaciones
TERESA,MENCHACA,TERESA MENCHACA,2617,2022,CloudConnect,9.12,0.61,0.22,0.95,46 Reclamaciones
BRIDGET,URIAS,BRIDGET URIAS,2618,2022,Vatro,20.47,0.39,0.48,0.91,57 Reclamaciones
KELLY,CARO,KELLY CARO,2619,2022,Vatro,22.94,0.47,0.29,0.69,93 Reclamaciones
ADALEE,TERAN,ADALEE TERAN,2620,2022,JustVDB,10.11,0.45,0.72,0.88,58 Reclamaciones
AUBRIE,MANZANO,AUBRIE MANZANO,2621,2022,CyberSafe,27.00,0.44,0.75,0.75,84 Reclamaciones
LEA,OROSCO,LEA OROSCO,2622,2022,InnovaTech,13.71,0.47,0.64,0.7,62 Reclamaciones
HARLEE,VACA,HARLEE VACA,2623,2022,JustVDB,20.54,0.13,0.74,0.69,95 Reclamaciones
ANIKA,ORDAZ,ANIKA ORDAZ,2624,2022,CloudConnect,22.58,0.44,0.51,0.76,32 Reclamaciones
ITZAYANA,CASTELLON,ITZAYANA CASTELLON,2625,2022,JustVDB,21.44,0.17,0.33,0.69,32 Reclamaciones
HANA,QUEVEDO,HANA QUEVEDO,2626,2022,Vatro,22.38,0.28,0.72,1,28 Reclamaciones
KAISLEY,VILLALPANDO,KAISLEY VILLALPANDO,2627,2022,CyberSafe,20.88,0.17,0.77,0.95,53 Reclamaciones
MIKAELA,BIANCO,MIKAELA BIANCO,2628,2022,CloudConnect,11.11,0.3,0.32,0.93,12 Reclamaciones
NAYA,GASPAR,NAYA GASPAR,2629,2022,CloudConnect,20.59,0.12,0.54,0.93,62 Reclamaciones
AVALYNN,OLIVERA,AVALYNN OLIVERA,2630,2022,CloudConnect,24.62,0.24,0.45,0.76,61 Reclamaciones
MARGO,LOREDO,MARGO LOREDO,2631,2022,AIBoost,20.09,0.55,0.66,0.81,56 Reclamaciones
SEVYN,MANCILLA,SEVYN MANCILLA,2632,2022,Vatro,11.00,0.53,0.64,0.69,50 Reclamaciones
FLORENCE,MELCHOR,FLORENCE MELCHOR,2633,2022,CyberSafe,20.37,0.38,0.85,0.96,28 Reclamaciones
KEILANI,MORIN,KEILANI MORIN,2634,2022,CyberSafe,22.72,0.49,0.82,0.97,86 Reclamaciones
LYANNA,CASTANON,LYANNA CASTANON,2635,2022,CloudConnect,22.56,0.22,0.68,0.75,14 Reclamaciones
KATALEYA,IBANEZ,KATALEYA IBANEZ,2636,2022,SmartNet,22.03,0.41,0.81,0.86,21 Reclamaciones
AVERI,FERREIRA,AVERI FERREIRA,2637,2022,AIBoost,20.99,0.18,0.23,0.78,47 Reclamaciones
KALLIE,TAMEZ,KALLIE TAMEZ,2638,2022,CloudConnect,26.00,0.46,0.58,0.74,19 Reclamaciones
WINNIE,ZAYAS,WINNIE ZAYAS,2639,2022,Vatro,11.65,0.61,0.22,0.75,58 Reclamaciones
BAYLEE,MURPHY,BAYLEE MURPHY,2640,2022,AIBoost,8.51,0.57,0.31,0.79,80 Reclamaciones
MARTHA,KELLY,MARTHA KELLY,2641,2022,Vatro,24.43,0.17,0.78,1,23 Reclamaciones
PEARL,OVALLE,PEARL OVALLE,2642,2022,InnovaTech,12.93,0.43,0.3,0.91,64 Reclamaciones
ALAIYA,MONGE,ALAIYA MONGE,2643,2022,SmartNet,11.24,0.32,0.56,0.85,31 Reclamaciones
RAYNE,FAVELA,RAYNE FAVELA,2644,2022,CloudConnect,24.49,0.55,0.79,0.81,2 Reclamaciones
SYLVIE,SAMANIEGO,SYLVIE SAMANIEGO,2645,2022,JustVDB,21.55,0.37,0.53,0.99,30 Reclamaciones
BRYLEE,SERVIN,BRYLEE SERVIN,2646,2022,CloudConnect,26.57,0.11,0.52,0.82,15 Reclamaciones
JAZMINE,PUENTES,JAZMINE PUENTES,2647,2022,JustVDB,20.29,0.31,0.9,0.69,97 Reclamaciones
RYANN,GRIEGO,RYANN GRIEGO,2648,2022,Vatro,24.01,0.45,0.84,0.8,61 Reclamaciones
NOEMI,ABREGO,NOEMI ABREGO,2649,2022,AIBoost,9.79,0.41,0.31,0.83,50 Reclamaciones
HAYLEE,FRAUSTO,HAYLEE FRAUSTO,2650,2022,AIBoost,10.97,0.61,0.65,0.67,31 Reclamaciones
JULISSA,ARMIJO,JULISSA ARMIJO,2651,2022,CyberSafe,20.95,0.24,0.26,0.91,22 Reclamaciones
CELIA,ORTA,CELIA ORTA,2652,2022,SmartNet,13.31,0.63,0.21,0.65,97 Reclamaciones
LAYLAH,GARRIDO,LAYLAH GARRIDO,2653,2022,CyberSafe,14.31,0.32,0.78,0.71,100 Reclamaciones
REBEKAH,VANEGAS,REBEKAH VANEGAS,2654,2022,CloudConnect,26.33,0.29,0.29,0.72,89 Reclamaciones
ROSALEE,AMEZCUA,ROSALEE AMEZCUA,2655,2022,CyberSafe,24.57,0.55,0.76,0.7,51 Reclamaciones
AYA,OSUNA,AYA OSUNA,2656,2022,CyberSafe,23.45,0.44,0.23,0.9,27 Reclamaciones
BRIA,CALDERA,BRIA CALDERA,2657,2022,JustVDB,9.93,0.34,0.82,0.68,8 Reclamaciones
ADELE,GRIJALVA,ADELE GRIJALVA,2658,2022,JustVDB,13.20,0.37,0.24,1,88 Reclamaciones
AUBRIELLE,TALAVERA,AUBRIELLE TALAVERA,2659,2022,CyberSafe,27.11,0.31,0.48,0.65,70 Reclamaciones
TIFFANY,GAITAN,TIFFANY GAITAN,2660,2022,SmartNet,22.89,0.27,0.77,0.94,72 Reclamaciones
ADDYSON,ZAMARRIPA,ADDYSON ZAMARRIPA,2661,2022,AIBoost,14.25,0.5,0.86,0.65,16 Reclamaciones
LEILANY,POSADA,LEILANY POSADA,2662,2022,CloudConnect,12.88,0.18,0.7,0.72,34 Reclamaciones
PRINCESS,RESTREPO,PRINCESS RESTREPO,2663,2022,AIBoost,20.80,0.22,0.76,0.96,18 Reclamaciones
CHANA,RICHARDSON,CHANA RICHARDSON,2664,2022,CyberSafe,22.52,0.27,0.44,0.78,54 Reclamaciones
ESTELLE,CANDELARIA,ESTELLE CANDELARIA,2665,2022,JustVDB,24.37,0.41,0.48,0.87,21 Reclamaciones
SELENE,SALMERON,SELENE SALMERON,2666,2022,Vatro,21.96,0.42,0.72,1,87 Reclamaciones
SKY,SANCHES,SKY SANCHES,2667,2022,CloudConnect,22.42,0.46,0.63,0.73,62 Reclamaciones
DANI,BAZAN,DANI BAZAN,2668,2022,InnovaTech,10.77,0.38,0.73,0.75,25 Reclamaciones
THALIA,PALACIO,THALIA PALACIO,2669,2022,SmartNet,22.12,0.37,0.42,0.99,7 Reclamaciones
ELLEN,SEVILLA,ELLEN SEVILLA,2670,2022,AIBoost,21.03,0.51,0.39,0.98,53 Reclamaciones
RIVKA,AVELAR,RIVKA AVELAR,2671,2022,InnovaTech,9.48,0.53,0.72,0.65,0 Reclamaciones
AMELIE,GURROLA,AMELIE GURROLA,2672,2022,InnovaTech,21.41,0.43,0.42,0.73,97 Reclamaciones
ANDI,TURCIOS,ANDI TURCIOS,2673,2022,CloudConnect,21.52,0.61,0.52,0.98,56 Reclamaciones
KYNLEE,QUESADA,KYNLEE QUESADA,2674,2022,Vatro,21.30,0.57,0.52,0.71,19 Reclamaciones
RAINA,CASANOVA,RAINA CASANOVA,2675,2022,Vatro,7.92,0.29,0.78,0.74,62 Reclamaciones
VIENNA,MAESTAS,VIENNA MAESTAS,2676,2022,CloudConnect,13.49,0.2,0.38,0.98,84 Reclamaciones
ALIANNA,LAGUNAS,ALIANNA LAGUNAS,2677,2022,CloudConnect,20.41,0.19,0.87,0.85,97 Reclamaciones
LIVIA,BUENROSTRO,LIVIA BUENROSTRO,2678,2022,InnovaTech,15.24,0.25,0.49,0.81,85 Reclamaciones
MADALYN,MIGUEL,MADALYN MIGUEL,2679,2022,SmartNet,13.55,0.4,0.35,0.98,91 Reclamaciones
MERCY,BOCANEGRA,MERCY BOCANEGRA,2680,2022,JustVDB,22.97,0.49,0.77,0.92,38 Reclamaciones
NOVALEE,COOPER,NOVALEE COOPER,2681,2022,CyberSafe,13.31,0.65,0.36,0.79,65 Reclamaciones
RAMONA,PENALOZA,RAMONA PENALOZA,2682,2022,JustVDB,25.53,0.4,0.39,0.75,84 Reclamaciones
VADA,DELTORO,VADA DELTORO,2683,2022,Vatro,20.42,0.3,0.68,0.89,29 Reclamaciones
BERKLEY,OROPEZA,BERKLEY OROPEZA,2684,2022,Vatro,23.62,0.63,0.76,0.88,61 Reclamaciones
PERSEPHONE,ARAIZA,PERSEPHONE ARAIZA,2685,2022,SmartNet,27.63,0.35,0.61,0.8,33 Reclamaciones
MILENA,PETERSON,MILENA PETERSON,2686,2022,JustVDB,10.13,0.11,0.51,0.75,17 Reclamaciones
PAULA,MONTEMAYOR,PAULA MONTEMAYOR,2687,2022,CloudConnect,22.39,0.61,0.74,0.67,50 Reclamaciones
CLARE,MANZANARES,CLARE MANZANARES,2688,2022,JustVDB,26.92,0.15,0.72,0.73,10 Reclamaciones
KAIRI,DESANTIAGO,KAIRI DESANTIAGO,2689,2022,CloudConnect,12.45,0.48,0.59,0.74,10 Reclamaciones
LINDA,PINO,LINDA PINO,2690,2022,CloudConnect,13.45,0.27,0.71,0.77,57 Reclamaciones
PAULINA,CARDOSO,PAULINA CARDOSO,2691,2022,AIBoost,25.35,0.11,0.43,0.86,38 Reclamaciones
KAMILAH,TENORIO,KAMILAH TENORIO,2692,2022,CloudConnect,25.44,0.5,0.3,0.65,50 Reclamaciones
AMOURA,CORONEL,AMOURA CORONEL,2693,2022,JustVDB,26.37,0.57,0.54,0.71,14 Reclamaciones
ISABELA,GALAN,ISABELA GALAN,2694,2022,AIBoost,21.32,0.63,0.73,0.94,49 Reclamaciones
KAREN,VERDUZCO,KAREN VERDUZCO,2695,2022,InnovaTech,22.55,0.55,0.65,0.73,69 Reclamaciones
MARIANNA,PUGA,MARIANNA PUGA,2696,2022,AIBoost,22.13,0.23,0.72,0.99,49 Reclamaciones
SARIYAH,DUQUE,SARIYAH DUQUE,2697,2022,Vatro,21.76,0.19,0.79,0.72,39 Reclamaciones
THEODORA,PALOMO,THEODORA PALOMO,2698,2022,SmartNet,22.27,0.4,0.51,0.68,69 Reclamaciones
ANNIKA,COOK,ANNIKA COOK,2699,2022,JustVDB,21.12,0.65,0.82,0.88,72 Reclamaciones
KYLEIGH,CASAREZ,KYLEIGH CASAREZ,2700,2022,InnovaTech,14.83,0.46,0.81,0.85,5 Reclamaciones
NELLIE,ALEJANDRO,NELLIE ALEJANDRO,2701,2022,SmartNet,21.07,0.31,0.73,0.93,94 Reclamaciones
SCARLETTE,VERDUGO,SCARLETTE VERDUGO,2702,2022,Vatro,20.91,0.55,0.51,0.85,48 Reclamaciones
KEYLA,PALOMARES,KEYLA PALOMARES,2703,2022,JustVDB,22.93,0.57,0.87,0.69,8 Reclamaciones
KAILEY,BARCENAS,KAILEY BARCENAS,2704,2022,JustVDB,10.26,0.43,0.49,0.85,94 Reclamaciones
MAVIS,MURO,MAVIS MURO,2705,2022,Vatro,18.96,0.27,0.73,0.89,75 Reclamaciones
LILIANNA,CARRIZALES,LILIANNA CARRIZALES,2706,2022,CloudConnect,9.12,0.15,0.79,0.94,41 Reclamaciones
SARIAH,CARRASQUILLO,SARIAH CARRASQUILLO,2707,2022,JustVDB,9.53,0.54,0.67,0.93,72 Reclamaciones
YARELI,ALEXANDER,YARELI ALEXANDER,2708,2022,JustVDB,24.09,0.58,0.29,0.89,1 Reclamaciones
AUBRIELLA,VELIZ,AUBRIELLA VELIZ,2709,2022,AIBoost,23.03,0.65,0.7,0.88,73 Reclamaciones
BEXLEY,RAYA,BEXLEY RAYA,2710,2022,SmartNet,21.11,0.31,0.6,0.78,47 Reclamaciones
BAILEE,LUIS,BAILEE LUIS,2711,2022,SmartNet,13.62,0.36,0.79,0.83,23 Reclamaciones
JIANNA,VELARDE,JIANNA VELARDE,2712,2022,SmartNet,12.69,0.56,0.87,0.91,25 Reclamaciones
KEILY,GASTELUM,KEILY GASTELUM,2713,2022,CloudConnect,10.55,0.62,0.29,0.73,65 Reclamaciones
ANNABELLA,GARDUNO,ANNABELLA GARDUNO,2714,2022,InnovaTech,20.75,0.25,0.33,0.72,42 Reclamaciones
DENISSE,CARRENO,DENISSE CARRENO,2715,2022,JustVDB,23.60,0.51,0.39,0.89,33 Reclamaciones
PROMISE,PASCUAL,PROMISE PASCUAL,2716,2022,CyberSafe,13.43,0.17,0.23,0.66,44 Reclamaciones
HADLEE,BARELA,HADLEE BARELA,2717,2022,InnovaTech,23.27,0.22,0.66,0.67,62 Reclamaciones
HALLE,DAVALOS,HALLE DAVALOS,2718,2022,InnovaTech,26.81,0.56,0.52,0.93,82 Reclamaciones
FALLON,WARD,FALLON WARD,2719,2022,Vatro,26.25,0.58,0.53,0.91,61 Reclamaciones
OAKLEIGH,ARANGO,OAKLEIGH ARANGO,2720,2022,AIBoost,23.04,0.14,0.47,0.73,87 Reclamaciones
ZARIA,URRUTIA,ZARIA URRUTIA,2721,2022,CloudConnect,19.06,0.47,0.28,0.87,85 Reclamaciones
JAYLIN,BAILEY,JAYLIN BAILEY,2722,2022,AIBoost,9.66,0.41,0.3,0.82,37 Reclamaciones
PAISLEIGH,PINON,PAISLEIGH PINON,2723,2022,CloudConnect,20.65,0.1,0.25,0.68,13 Reclamaciones
CRYSTAL,PIZARRO,CRYSTAL PIZARRO,2724,2022,CloudConnect,25.31,0.38,0.26,0.99,76 Reclamaciones
ILA,ROSS,ILA ROSS,2725,2022,Vatro,22.07,0.21,0.74,0.75,24 Reclamaciones
ALIYA,ARRIOLA,ALIYA ARRIOLA,2726,2022,CyberSafe,27.54,0.61,0.71,0.87,80 Reclamaciones
CYNTHIA,SORTO,CYNTHIA SORTO,2727,2022,CloudConnect,11.77,0.4,0.48,0.76,69 Reclamaciones
GIANA,RECINOS,GIANA RECINOS,2728,2022,SmartNet,23.96,0.54,0.43,0.9,83 Reclamaciones
MALEAH,HOWARD,MALEAH HOWARD,2729,2022,SmartNet,27.83,0.31,0.57,0.83,88 Reclamaciones
ANIYA,BROOKS,ANIYA BROOKS,2730,2022,AIBoost,12.84,0.57,0.85,0.72,31 Reclamaciones
DENISE,BEJARANO,DENISE BEJARANO,2731,2022,JustVDB,12.59,0.26,0.57,0.87,42 Reclamaciones
EMMELINE,LEIJA,EMMELINE LEIJA,2732,2022,AIBoost,10.85,0.45,0.37,0.88,25 Reclamaciones
SCOUT,LOVATO,SCOUT LOVATO,2733,2022,CyberSafe,11.58,0.43,0.64,0.75,62 Reclamaciones
ZORA,BENNETT,ZORA BENNETT,2734,2022,InnovaTech,13.29,0.18,0.22,0.78,87 Reclamaciones
MEGHAN,LAZARO,MEGHAN LAZARO,2735,2022,Vatro,20.84,0.53,0.33,0.69,70 Reclamaciones
AINHOA,BARBOZA,AINHOA BARBOZA,2736,2022,JustVDB,21.41,0.56,0.32,0.71,25 Reclamaciones
LILYANA,QUILES,LILYANA QUILES,2737,2022,CyberSafe,24.98,0.5,0.87,0.86,1 Reclamaciones
NOOR,MENESES,NOOR MENESES,2738,2022,CloudConnect,21.38,0.26,0.73,0.9,41 Reclamaciones
BELEN,ARREGUIN,BELEN ARREGUIN,2739,2022,InnovaTech,20.69,0.41,0.64,0.67,0 Reclamaciones
BRYNLEIGH,ESCALERA,BRYNLEIGH ESCALERA,2740,2022,SmartNet,21.44,0.54,0.73,0.66,43 Reclamaciones
CLEO,REED,CLEO REED,2741,2022,AIBoost,19.43,0.36,0.56,0.69,38 Reclamaciones
MEILANI,ANDINO,MEILANI ANDINO,2742,2022,InnovaTech,8.90,0.11,0.88,0.92,58 Reclamaciones
AMARIS,YEPEZ,AMARIS YEPEZ,2743,2022,CloudConnect,12.98,0.15,0.72,0.93,13 Reclamaciones
FRIDA,LIZARRAGA,FRIDA LIZARRAGA,2744,2022,AIBoost,12.97,0.46,0.32,0.8,20 Reclamaciones
ILIANA,LANDAVERDE,ILIANA LANDAVERDE,2745,2022,SmartNet,26.88,0.39,0.8,0.72,19 Reclamaciones
VIOLETA,NUNO,VIOLETA NUNO,2746,2022,SmartNet,9.05,0.4,0.88,0.95,54 Reclamaciones
ADDISYN,MACEDO,ADDISYN MACEDO,2747,2022,JustVDB,23.28,0.3,0.69,0.71,54 Reclamaciones
NANCY,BORREGO,NANCY BORREGO,2748,2022,SmartNet,10.54,0.19,0.47,0.75,65 Reclamaciones
BRAYLEE,TOBAR,BRAYLEE TOBAR,2749,2022,SmartNet,13.35,0.29,0.59,0.68,30 Reclamaciones
KIANA,RAMIRES,KIANA RAMIRES,2750,2022,CloudConnect,27.88,0.57,0.87,0.73,8 Reclamaciones
WRENLEY,LANDA,WRENLEY LANDA,2751,2022,Vatro,22.59,0.45,0.25,0.96,26 Reclamaciones
BARBARA,MACHUCA,BARBARA MACHUCA,2752,2022,CyberSafe,9.73,0.28,0.31,0.73,55 Reclamaciones
KHALANI,HERMOSILLO,KHALANI HERMOSILLO,2753,2022,Vatro,23.63,0.39,0.74,0.81,45 Reclamaciones
ASPYN,COX,ASPYN COX,2754,2022,CyberSafe,12.46,0.29,0.9,0.75,72 Reclamaciones
ELLISON,WATSON,ELLISON WATSON,2755,2022,JustVDB,24.22,0.49,0.32,0.68,65 Reclamaciones
JUDITH,LORA,JUDITH LORA,2756,2022,SmartNet,14.03,0.65,0.71,0.93,28 Reclamaciones
VALERY,DELAFUENTE,VALERY DELAFUENTE,2757,2022,InnovaTech,23.52,0.55,0.74,0.92,17 Reclamaciones
AILA,ALBARRAN,AILA ALBARRAN,2758,2022,CyberSafe,27.39,0.37,0.68,0.97,90 Reclamaciones
DEBORAH,WOOD,DEBORAH WOOD,2759,2022,CyberSafe,24.43,0.63,0.78,0.67,23 Reclamaciones
CARA,IZAGUIRRE,CARA IZAGUIRRE,2760,2022,SmartNet,12.83,0.5,0.9,0.76,1 Reclamaciones
CLARISSA,DIMAS,CLARISSA DIMAS,2761,2022,AIBoost,13.37,0.62,0.51,0.89,79 Reclamaciones
IYLA,CHAIREZ,IYLA CHAIREZ,2762,2022,InnovaTech,24.22,0.43,0.25,0.81,55 Reclamaciones
LEXIE,FOSTER,LEXIE FOSTER,2763,2022,InnovaTech,22.10,0.43,0.81,0.89,58 Reclamaciones
ANAIS,GALAVIZ,ANAIS GALAVIZ,2764,2022,SmartNet,14.25,0.58,0.64,0.98,28 Reclamaciones
KAYLIE,MICHEL,KAYLIE MICHEL,2765,2022,AIBoost,21.99,0.4,0.22,0.83,37 Reclamaciones
NATHALIE,GIRALDO,NATHALIE GIRALDO,2766,2022,CyberSafe,21.61,0.25,0.84,0.81,94 Reclamaciones
ALISSON,CASTREJON,ALISSON CASTREJON,2767,2022,CyberSafe,12.04,0.56,0.33,0.81,28 Reclamaciones
ADDILYNN,CIFUENTES,ADDILYNN CIFUENTES,2768,2022,SmartNet,21.10,0.59,0.9,0.98,31 Reclamaciones
ELSA,LUEVANO,ELSA LUEVANO,2769,2022,SmartNet,13.32,0.59,0.49,0.85,93 Reclamaciones
ZOYA,MANDUJANO,ZOYA MANDUJANO,2770,2022,Vatro,14.97,0.63,0.85,0.77,72 Reclamaciones
MARLOWE,GRAY,MARLOWE GRAY,2771,2022,CloudConnect,11.82,0.19,0.26,0.76,22 Reclamaciones
JOVIE,CARPIO,JOVIE CARPIO,2772,2022,SmartNet,13.21,0.16,0.84,0.97,100 Reclamaciones
KENIA,UMANA,KENIA UMANA,2773,2022,JustVDB,13.81,0.15,0.38,0.95,23 Reclamaciones
SAMIRA,SANDERS,SAMIRA SANDERS,2774,2022,InnovaTech,9.05,0.28,0.38,0.7,19 Reclamaciones
JAYLEE,PERRY,JAYLEE PERRY,2775,2022,CyberSafe,7.63,0.59,0.23,1,60 Reclamaciones
JENESIS,FABIAN,JENESIS FABIAN,2776,2022,Vatro,22.40,0.41,0.64,0.84,92 Reclamaciones
ETTA,OZUNA,ETTA OZUNA,2777,2022,AIBoost,14.19,0.56,0.62,0.77,77 Reclamaciones
SHAY,SARAVIA,SHAY SARAVIA,2778,2022,JustVDB,21.36,0.12,0.55,0.8,23 Reclamaciones
AMAYAH,RIZO,AMAYAH RIZO,2779,2022,CloudConnect,23.49,0.59,0.5,0.73,86 Reclamaciones
AVAYAH,DELAO,AVAYAH DELAO,2780,2022,CloudConnect,21.43,0.62,0.73,0.93,13 Reclamaciones
EGYPT,HUGHES,EGYPT HUGHES,2781,2022,AIBoost,26.46,0.43,0.43,0.96,42 Reclamaciones
FLORA,PABON,FLORA PABON,2782,2022,SmartNet,11.72,0.2,0.86,0.81,67 Reclamaciones
RAQUEL,BEDOLLA,RAQUEL BEDOLLA,2783,2022,CloudConnect,8.92,0.21,0.56,0.86,65 Reclamaciones
WHITNEY,GUADARRAMA,WHITNEY GUADARRAMA,2784,2022,JustVDB,21.29,0.32,0.52,0.8,8 Reclamaciones
ZOLA,RASCON,ZOLA RASCON,2785,2022,JustVDB,12.23,0.49,0.32,0.73,76 Reclamaciones
GIAVANNA,AGUERO,GIAVANNA AGUERO,2786,2022,InnovaTech,8.84,0.13,0.73,0.86,56 Reclamaciones
RAYA,NAZARIO,RAYA NAZARIO,2787,2022,AIBoost,13.03,0.56,0.67,1,4 Reclamaciones
VEDA,COLIN,VEDA COLIN,2788,2022,AIBoost,24.08,0.15,0.54,0.92,80 Reclamaciones
HALO,BOJORQUEZ,HALO BOJORQUEZ,2789,2022,JustVDB,15.45,0.49,0.4,0.88,8 Reclamaciones
PALOMA,CATALAN,PALOMA CATALAN,2790,2022,InnovaTech,9.72,0.62,0.47,0.75,89 Reclamaciones
NATALY,COTTO,NATALY COTTO,2791,2022,AIBoost,13.56,0.35,0.68,0.69,18 Reclamaciones
WHITLEY,MEDELLIN,WHITLEY MEDELLIN,2792,2022,JustVDB,13.54,0.11,0.29,0.84,92 Reclamaciones
DALARY,PINEDO,DALARY PINEDO,2793,2022,Vatro,12.49,0.28,0.25,0.78,32 Reclamaciones
GUADALUPE,ARVIZU,GUADALUPE ARVIZU,2794,2022,JustVDB,21.36,0.36,0.42,0.71,34 Reclamaciones
ESPERANZA,CHAPARRO,ESPERANZA CHAPARRO,2795,2022,Vatro,20.04,0.19,0.66,0.91,55 Reclamaciones
LORETTA,LUCIANO,LORETTA LUCIANO,2796,2022,Vatro,22.94,0.64,0.85,0.73,98 Reclamaciones
MALAYAH,TOSCANO,MALAYAH TOSCANO,2797,2022,Vatro,22.94,0.56,0.32,0.96,51 Reclamaciones
NATASHA,ENCARNACION,NATASHA ENCARNACION,2798,2022,JustVDB,27.05,0.23,0.72,0.8,25 Reclamaciones
STORMI,SIMON,STORMI SIMON,2799,2022,CyberSafe,10.43,0.11,0.3,0.98,50 Reclamaciones
ANSLEY,DELCID,ANSLEY DELCID,2800,2022,CyberSafe,14.37,0.63,0.34,0.79,52 Reclamaciones
CAROLYN,FUNES,CAROLYN FUNES,2801,2022,Vatro,22.51,0.54,0.72,0.66,3 Reclamaciones
CORINNE,ALEGRIA,CORINNE ALEGRIA,2802,2022,SmartNet,26.41,0.52,0.82,0.73,77 Reclamaciones
PAOLA,ALMAGUER,PAOLA ALMAGUER,2803,2022,CloudConnect,20.08,0.15,0.6,0.75,40 Reclamaciones
EMERALD,AVENDANO,EMERALD AVENDANO,2804,2022,SmartNet,12.56,0.65,0.46,0.78,54 Reclamaciones
FREYJA,GRIMALDO,FREYJA GRIMALDO,2805,2022,JustVDB,11.23,0.41,0.83,0.85,38 Reclamaciones
ZAINAB,GUDINO,ZAINAB GUDINO,2806,2022,SmartNet,22.47,0.56,0.31,0.69,2 Reclamaciones
ARTEMIS,PAYAN,ARTEMIS PAYAN,2807,2022,SmartNet,27.57,0.62,0.51,0.65,51 Reclamaciones
JILLIAN,OBREGON,JILLIAN OBREGON,2808,2022,CloudConnect,23.23,0.5,0.53,0.81,84 Reclamaciones
