Nombre_Empleado,Apellido_Empleado,Nombre_Completo,Genero,Cargo,Nivel cargo,Edad ,Ubicacion,Modalidad, Salario , Estado Civil , Telefono , Contrato Indefinido 
SEVYN,MANCILLA,SEVYN MANCILLA,F,Desarrollador de software II,Junior,21,"Madrid, España",Teletrabajo,"$13,000",S,9569305,Si
FLORENCE,MELCHOR,FLORENCE MELCHOR,F,Desarrollador de software II,Junior,19,"Zurich, Suiza",Teletrabajo,"$6,000",C,8970301,Si
KEILANI,MORIN,KEILANI MORIN,F,Desarrollador de software II,Junior,29,"Ginebra, Suiza",Hibrido,"$11,000",C,8680337,Si
LYANNA,CASTANON,LYANNA CASTANON,F,Desarrollador de software II,Junior,18,"Lyon, Francia",Presencial,"$6,000",C,8997018,No
KATALEYA,IBANEZ,KATALEYA IBANEZ,F,Desarrollador de software II,Junior,26,"Zurich, Suiza",Presencial,"$6,000",C,9612390,Si
AVERI,FERREIRA,AVERI FERREIRA,F,Desarrollador de software II,Junior,30,"Madrid, España",Presencial,"$8,000",S,8901896,No
KALLIE,TAMEZ,KALLIE TAMEZ,F,Desarrollador de software II,Junior,19,"Ginebra, Suiza",Presencial,"$8,000",C,9466189,Si
WINNIE,ZAYAS,WINNIE ZAYAS,F,Desarrollador de software II,Junior,20,"Ginebra, Suiza",Teletrabajo,"$11,000",S,9679330,No
BAYLEE,MURPHY,BAYLEE MURPHY,F,Desarrollador de software II,Junior,30,"Ginebra, Suiza",Hibrido,"$13,000",S,8938767,Si
MARTHA,KELLY,MARTHA KELLY,F,Desarrollador de software II,Junior,18,"Madrid, España",Teletrabajo,"$13,000",O,9829912,Si
PEARL,OVALLE,PEARL OVALLE,F,Desarrollador de software II,Junior,28,"Ginebra, Suiza",Presencial,"$7,000",S,9390964,No
ALAIYA,MONGE,ALAIYA MONGE,F,Desarrollador de software II,Junior,22,"Madrid, España",Presencial,"$6,000",C,9870562,No
RAYNE,FAVELA,RAYNE FAVELA,F,Desarrollador de software II,Junior,22,"Madrid, España",Presencial,"$7,000",O,9099012,No
SYLVIE,SAMANIEGO,SYLVIE SAMANIEGO,F,Desarrollador de software II,Junior,19,"Ginebra, Suiza",Hibrido,"$6,000",S,9189511,No
BRYLEE,SERVIN,BRYLEE SERVIN,F,Desarrollador de software II,Junior,24,"Zurich, Suiza",Teletrabajo,"$12,000",O,8975638,Si
JAZMINE,PUENTES,JAZMINE PUENTES,F,Desarrollador de software II,Junior,18,"Ginebra, Suiza",Teletrabajo,"$8,000",S,8884178,Si
RYANN,GRIEGO,RYANN GRIEGO,F,Desarrollador de software II,Junior,18,"Basilea, Suiza",Presencial,"$12,000",S,9395726,Si
NOEMI,ABREGO,NOEMI ABREGO,F,Desarrollador de software II,Junior,19,"Touluse, Francia",Hibrido,"$6,000",C,9733699,No
HAYLEE,FRAUSTO,HAYLEE FRAUSTO,F,Desarrollador de software II,Junior,20,"Touluse, Francia",Presencial,"$12,000",C,8862451,Si
JULISSA,ARMIJO,JULISSA ARMIJO,F,Desarrollador de software II,Junior,30,"Lyon, Francia",Teletrabajo,"$10,000",S,9093328,No
CELIA,ORTA,CELIA ORTA,F,Desarrollador de software II,Junior,19,"Ginebra, Suiza",Presencial,"$12,000",C,9771169,Si
LAYLAH,GARRIDO,LAYLAH GARRIDO,F,Desarrollador de software II,Junior,26,"Ginebra, Suiza",Hibrido,"$12,000",O,9741219,Si
REBEKAH,VANEGAS,REBEKAH VANEGAS,F,Desarrollador de software II,Junior,26,"Madrid, España",Teletrabajo,"$12,000",S,9090799,Si
ROSALEE,AMEZCUA,ROSALEE AMEZCUA,F,Desarrollador de software II,Junior,27,"Lyon, Francia",Teletrabajo,"$9,000",O,9588998,Si
AYA,OSUNA,AYA OSUNA,F,Desarrollador de software II,Junior,25,"Zurich, Suiza",Presencial,"$8,000",O,9089871,No
BRIA,CALDERA,BRIA CALDERA,F,Desarrollador de software II,Junior,30,"Basilea, Suiza",Presencial,"$6,000",O,8731089,Si
ADELE,GRIJALVA,ADELE GRIJALVA,F,Desarrollador de software II,Junior,24,"Basilea, Suiza",Presencial,"$11,000",S,9596624,No
AUBRIELLE,TALAVERA,AUBRIELLE TALAVERA,F,Desarrollador de software II,Junior,24,"Lyon, Francia",Presencial,"$10,000",S,9560159,Si
TIFFANY,GAITAN,TIFFANY GAITAN,F,Desarrollador de software II,Junior,28,"Zurich, Suiza",Presencial,"$9,000",O,8717759,No
ADDYSON,ZAMARRIPA,ADDYSON ZAMARRIPA,F,Desarrollador de software II,Junior,22,"Madrid, España",Presencial,"$11,000",S,9420870,Si
LEILANY,POSADA,LEILANY POSADA,F,Desarrollador de software II,Junior,18,"Ginebra, Suiza",Hibrido,"$13,000",C,8869874,No
PRINCESS,RESTREPO,PRINCESS RESTREPO,F,Desarrollador de software II,Junior,19,"Madrid, España",Teletrabajo,"$9,000",S,9173611,No
CHANA,RICHARDSON,CHANA RICHARDSON,F,Desarrollador de software II,Junior,22,"Zurich, Suiza",Hibrido,"$10,000",C,9534933,Si
ESTELLE,CANDELARIA,ESTELLE CANDELARIA,F,Desarrollador de software II,Junior,19,"Zurich, Suiza",Teletrabajo,"$8,000",S,9060920,No
SELENE,SALMERON,SELENE SALMERON,F,Desarrollador de software II,Junior,24,"Ginebra, Suiza",Presencial,"$11,000",O,9432516,Si
SKY,SANCHES,SKY SANCHES,F,Desarrollador de software II,Junior,26,"Touluse, Francia",Teletrabajo,"$9,000",O,9654583,Si
DANI,BAZAN,DANI BAZAN,F,Desarrollador de software II,Junior,25,"Ginebra, Suiza",Hibrido,"$11,000",C,9867618,Si
THALIA,PALACIO,THALIA PALACIO,F,Desarrollador de software II,Junior,26,"Basilea, Suiza",Hibrido,"$6,000",O,9427611,No
ELLEN,SEVILLA,ELLEN SEVILLA,F,Desarrollador de software II,Junior,24,"Ginebra, Suiza",Presencial,"$10,000",S,9389587,No
RIVKA,AVELAR,RIVKA AVELAR,F,Desarrollador de software II,Junior,24,"Ginebra, Suiza",Presencial,"$6,000",O,9038859,Si
AMELIE,GURROLA,AMELIE GURROLA,F,Desarrollador de software II,Junior,30,"Touluse, Francia",Teletrabajo,"$10,000",C,8988246,Si
ANDI,TURCIOS,ANDI TURCIOS,F,Desarrollador de software II,Junior,30,"Touluse, Francia",Hibrido,"$13,000",S,9285019,No
KYNLEE,QUESADA,KYNLEE QUESADA,F,Desarrollador de software II,Junior,20,"Lyon, Francia",Teletrabajo,"$6,000",C,9509782,No
RAINA,CASANOVA,RAINA CASANOVA,F,Desarrollador de software II,Junior,30,"Touluse, Francia",Hibrido,"$12,000",O,9680538,No
VIENNA,MAESTAS,VIENNA MAESTAS,F,Desarrollador de software II,Junior,26,"Ginebra, Suiza",Hibrido,"$11,000",C,9290876,No
ALIANNA,LAGUNAS,ALIANNA LAGUNAS,F,Desarrollador de software II,Junior,26,"Lyon, Francia",Hibrido,"$6,000",O,9206864,Si
LIVIA,BUENROSTRO,LIVIA BUENROSTRO,F,Desarrollador de software II,Junior,29,"Zurich, Suiza",Hibrido,"$11,000",C,9223462,No
MADALYN,MIGUEL,MADALYN MIGUEL,F,Desarrollador de software II,Junior,25,"Touluse, Francia",Hibrido,"$7,000",O,8916883,No
MERCY,BOCANEGRA,MERCY BOCANEGRA,F,Desarrollador de software II,Junior,22,"Zurich, Suiza",Presencial,"$12,000",C,9131118,No
NOVALEE,COOPER,NOVALEE COOPER,F,Desarrollador de software II,Junior,23,"Zurich, Suiza",Teletrabajo,"$8,000",C,9178838,Si
RAMONA,PENALOZA,RAMONA PENALOZA,F,Desarrollador de software II,Junior,23,"Zurich, Suiza",Presencial,"$11,000",S,8875699,Si
VADA,DELTORO,VADA DELTORO,F,Desarrollador de software II,Junior,22,"Zurich, Suiza",Hibrido,"$13,000",C,9232659,Si
BERKLEY,OROPEZA,BERKLEY OROPEZA,F,Desarrollador de software II,Junior,28,"Madrid, España",Teletrabajo,"$7,000",C,8750663,Si
PERSEPHONE,ARAIZA,PERSEPHONE ARAIZA,F,Desarrollador de software II,Junior,20,"Lyon, Francia",Teletrabajo,"$10,000",O,8677355,Si
MILENA,PETERSON,MILENA PETERSON,F,Desarrollador de software II,Junior,19,"Lyon, Francia",Teletrabajo,"$6,000",O,9355411,No
PAULA,MONTEMAYOR,PAULA MONTEMAYOR,F,Desarrollador de software II,Junior,21,"Basilea, Suiza",Teletrabajo,"$12,000",O,9168373,Si
CLARE,MANZANARES,CLARE MANZANARES,F,Desarrollador de software II,Junior,25,"Ginebra, Suiza",Teletrabajo,"$8,000",C,9277084,Si
KAIRI,DESANTIAGO,KAIRI DESANTIAGO,F,Desarrollador de software II,Junior,18,"Lyon, Francia",Hibrido,"$10,000",C,9311191,Si
LINDA,PINO,LINDA PINO,F,Desarrollador de software II,Junior,19,"Madrid, España",Presencial,"$9,000",O,9687148,No
PAULINA,CARDOSO,PAULINA CARDOSO,F,Desarrollador de software II,Junior,30,"Zurich, Suiza",Presencial,"$7,000",S,8899991,No
KAMILAH,TENORIO,KAMILAH TENORIO,F,Desarrollador de software II,Junior,24,"Basilea, Suiza",Presencial,"$8,000",O,8730249,No
AMOURA,CORONEL,AMOURA CORONEL,F,Desarrollador de software II,Junior,26,"Ginebra, Suiza",Presencial,"$9,000",O,8837648,No
ISABELA,GALAN,ISABELA GALAN,F,Desarrollador de software II,Junior,20,"Zurich, Suiza",Teletrabajo,"$12,000",C,9755626,No
KAREN,VERDUZCO,KAREN VERDUZCO,F,Desarrollador de software II,Junior,18,"Zurich, Suiza",Hibrido,"$13,000",S,9863119,No
MARIANNA,PUGA,MARIANNA PUGA,F,Desarrollador de software II,Junior,23,"Zurich, Suiza",Teletrabajo,"$6,000",C,8877613,No
SARIYAH,DUQUE,SARIYAH DUQUE,F,Desarrollador de software II,Junior,22,"Zurich, Suiza",Presencial,"$12,000",S,8792138,No
THEODORA,PALOMO,THEODORA PALOMO,F,Desarrollador de software II,Junior,24,"Basilea, Suiza",Presencial,"$7,000",C,9100354,Si
ANNIKA,COOK,ANNIKA COOK,F,Desarrollador de software II,Junior,26,"Ginebra, Suiza",Presencial,"$13,000",O,9487906,No
KYLEIGH,CASAREZ,KYLEIGH CASAREZ,F,Desarrollador de software II,Junior,25,"Touluse, Francia",Hibrido,"$11,000",S,9350225,No
NELLIE,ALEJANDRO,NELLIE ALEJANDRO,F,Desarrollador de software II,Junior,19,"Touluse, Francia",Teletrabajo,"$13,000",C,9614797,No
SCARLETTE,VERDUGO,SCARLETTE VERDUGO,F,Desarrollador de software II,Junior,22,"Zurich, Suiza",Teletrabajo,"$7,000",O,9215774,Si
KEYLA,PALOMARES,KEYLA PALOMARES,F,Desarrollador de software II,Junior,18,"Madrid, España",Presencial,"$7,000",S,9243964,Si
KAILEY,BARCENAS,KAILEY BARCENAS,F,Desarrollador de software II,Junior,26,"Lyon, Francia",Hibrido,"$8,000",O,9014138,No
MAVIS,MURO,MAVIS MURO,F,Desarrollador de software II,Junior,25,"Basilea, Suiza",Presencial,"$11,000",C,8766097,No
LILIANNA,CARRIZALES,LILIANNA CARRIZALES,F,Desarrollador de software II,Junior,25,"Zurich, Suiza",Teletrabajo,"$6,000",S,9410507,Si
SARIAH,CARRASQUILLO,SARIAH CARRASQUILLO,F,Desarrollador de software II,Junior,29,"Touluse, Francia",Presencial,"$6,000",O,9697397,Si
YARELI,ALEXANDER,YARELI ALEXANDER,F,Desarrollador de software II,Junior,22,"Basilea, Suiza",Hibrido,"$13,000",C,8886361,Si
AUBRIELLA,VELIZ,AUBRIELLA VELIZ,F,Desarrollador de software II,Junior,18,"Lyon, Francia",Teletrabajo,"$9,000",C,8811763,No
BEXLEY,RAYA,BEXLEY RAYA,F,Desarrollador de software II,Junior,25,"Basilea, Suiza",Teletrabajo,"$13,000",C,9714331,Si
BAILEE,LUIS,BAILEE LUIS,F,Desarrollador de software II,Junior,18,"Ginebra, Suiza",Presencial,"$6,000",S,9107059,Si
JIANNA,VELARDE,JIANNA VELARDE,F,Desarrollador de software II,Junior,19,"Zurich, Suiza",Presencial,"$8,000",S,9361537,No
KEILY,GASTELUM,KEILY GASTELUM,F,Desarrollador de software II,Junior,23,"Ginebra, Suiza",Presencial,"$8,000",C,9446939,Si
ANNABELLA,GARDUNO,ANNABELLA GARDUNO,F,Desarrollador de software II,Junior,19,"Touluse, Francia",Presencial,"$12,000",S,9665659,No
DENISSE,CARRENO,DENISSE CARRENO,F,Desarrollador de software II,Junior,28,"Madrid, España",Presencial,"$10,000",O,8765936,Si
PROMISE,PASCUAL,PROMISE PASCUAL,F,Desarrollador de software II,Junior,27,"Madrid, España",Presencial,"$11,000",C,8817966,Si
HADLEE,BARELA,HADLEE BARELA,F,Desarrollador de software II,Junior,26,"Touluse, Francia",Hibrido,"$10,000",O,9722187,No
HALLE,DAVALOS,HALLE DAVALOS,F,Desarrollador de software II,Junior,23,"Zurich, Suiza",Teletrabajo,"$8,000",O,8983734,No
FALLON,WARD,FALLON WARD,F,Desarrollador de software II,Junior,23,"Lyon, Francia",Hibrido,"$13,000",S,9258478,Si
OAKLEIGH,ARANGO,OAKLEIGH ARANGO,F,Desarrollador de software II,Junior,18,"Basilea, Suiza",Teletrabajo,"$6,000",O,9582384,No
ZARIA,URRUTIA,ZARIA URRUTIA,F,Desarrollador de software II,Junior,23,"Ginebra, Suiza",Presencial,"$6,000",C,9318053,No
JAYLIN,BAILEY,JAYLIN BAILEY,F,Desarrollador de software II,Junior,26,"Zurich, Suiza",Teletrabajo,"$13,000",O,9754451,No
PAISLEIGH,PINON,PAISLEIGH PINON,F,Ingeniero de software II,Junior,22,"Madrid, España",Hibrido,"$10,000",S,9190816,No
CRYSTAL,PIZARRO,CRYSTAL PIZARRO,F,Desarrollador de software I,Junior,30,"Ginebra, Suiza",Hibrido,"$6,000",O,8874608,No
ILA,ROSS,ILA ROSS,F,Ingeniero de software I,Junior,27,"Basilea, Suiza",Presencial,"$6,000",O,9592494,No
ALIYA,ARRIOLA,ALIYA ARRIOLA,F,Desarrollador de software II,Junior,27,"Zurich, Suiza",Presencial,"$13,000",C,9480383,Si
CYNTHIA,SORTO,CYNTHIA SORTO,F,Ingeniero de software I,Junior,30,"Ginebra, Suiza",Teletrabajo,"$8,000",C,8865467,Si
GIANA,RECINOS,GIANA RECINOS,F,Ingeniero de software I,Junior,21,"Lyon, Francia",Hibrido,"$10,000",C,9816560,No
MALEAH,HOWARD,MALEAH HOWARD,F,Desarrollador de software II,Junior,26,"Zurich, Suiza",Teletrabajo,"$9,000",C,9691997,No
ANIYA,BROOKS,ANIYA BROOKS,F,Ingeniero de software II,Junior,21,"Zurich, Suiza",Hibrido,"$10,000",S,9066752,No
DENISE,BEJARANO,DENISE BEJARANO,F,Ingeniero de software I,Junior,29,"Zurich, Suiza",Hibrido,"$13,000",C,8942538,Si
EMMELINE,LEIJA,EMMELINE LEIJA,F,Especialista de Software,Junior,28,"Lyon, Francia",Hibrido,"$11,000",S,9424022,Si
SCOUT,LOVATO,SCOUT LOVATO,F,Ingeniero de software I,Junior,26,"Zurich, Suiza",Hibrido,"$11,000",O,9423510,Si
ZORA,BENNETT,ZORA BENNETT,F,Ingeniero de software II,Junior,18,"Ginebra, Suiza",Hibrido,"$13,000",O,9664501,Si
MEGHAN,LAZARO,MEGHAN LAZARO,F,Analista de Software,Junior,24,"Touluse, Francia",Presencial,"$9,000",S,9745550,No
AINHOA,BARBOZA,AINHOA BARBOZA,F,Desarrollador de software I,Junior,20,"Madrid, España",Teletrabajo,"$6,000",C,9715541,No
LILYANA,QUILES,LILYANA QUILES,F,Analista de Software,Junior,28,"Basilea, Suiza",Presencial,"$11,000",C,9132794,No
NOOR,MENESES,NOOR MENESES,F,Especialista de Software,Junior,27,"Zurich, Suiza",Hibrido,"$13,000",S,9050613,Si
BELEN,ARREGUIN,BELEN ARREGUIN,F,Analista de Software,Junior,24,"Basilea, Suiza",Teletrabajo,"$8,000",S,8822803,Si
BRYNLEIGH,ESCALERA,BRYNLEIGH ESCALERA,F,Desarrollador de software I,Junior,18,"Basilea, Suiza",Teletrabajo,"$13,000",S,9153429,No
CLEO,REED,CLEO REED,F,Desarrollador de software I,Junior,18,"Basilea, Suiza",Teletrabajo,"$9,000",O,9400294,No
MEILANI,ANDINO,MEILANI ANDINO,F,Ingeniero de software II,Junior,30,"Lyon, Francia",Teletrabajo,"$10,000",O,9688067,Si
AMARIS,YEPEZ,AMARIS YEPEZ,F,Ingeniero de software I,Junior,30,"Basilea, Suiza",Teletrabajo,"$13,000",O,8733652,Si
FRIDA,LIZARRAGA,FRIDA LIZARRAGA,F,Ingeniero de software II,Junior,27,"Ginebra, Suiza",Hibrido,"$6,000",C,9528097,No
ILIANA,LANDAVERDE,ILIANA LANDAVERDE,F,Ingeniero de software I,Junior,27,"Ginebra, Suiza",Presencial,"$10,000",S,8928663,Si
VIOLETA,NUNO,VIOLETA NUNO,F,Ingeniero de software I,Junior,25,"Basilea, Suiza",Presencial,"$12,000",O,8730288,No
ADDISYN,MACEDO,ADDISYN MACEDO,F,Ingeniero de software II,Junior,19,"Madrid, España",Presencial,"$8,000",O,8981872,Si
NANCY,BORREGO,NANCY BORREGO,F,Ingeniero de software I,Junior,29,"Zurich, Suiza",Presencial,"$8,000",C,8938328,Si
BRAYLEE,TOBAR,BRAYLEE TOBAR,F,Analista de Software,Junior,29,"Madrid, España",Teletrabajo,"$6,000",C,8855056,No
KIANA,RAMIRES,KIANA RAMIRES,F,Desarrollador de software I,Junior,24,"Ginebra, Suiza",Hibrido,"$10,000",O,9162539,No
WRENLEY,LANDA,WRENLEY LANDA,F,Desarrollador de software II,Junior,24,"Basilea, Suiza",Teletrabajo,"$12,000",C,9625063,Si
BARBARA,MACHUCA,BARBARA MACHUCA,F,Ingeniero de software II,Junior,19,"Madrid, España",Presencial,"$10,000",O,8707390,Si
KHALANI,HERMOSILLO,KHALANI HERMOSILLO,F,Ingeniero de software II,Junior,22,"Basilea, Suiza",Presencial,"$13,000",O,9839227,Si
ASPYN,COX,ASPYN COX,F,Desarrollador de software II,Junior,26,"Lyon, Francia",Presencial,"$12,000",S,9004043,No
ELLISON,WATSON,ELLISON WATSON,F,Analista de Software,Junior,23,"Ginebra, Suiza",Hibrido,"$12,000",C,9022447,Si
JUDITH,LORA,JUDITH LORA,F,Desarrollador de software I,Junior,18,"Madrid, España",Teletrabajo,"$8,000",C,9043514,Si
VALERY,DELAFUENTE,VALERY DELAFUENTE,F,Ingeniero de software II,Junior,19,"Zurich, Suiza",Teletrabajo,"$9,000",C,9843413,Si
AILA,ALBARRAN,AILA ALBARRAN,F,Ingeniero de software I,Junior,18,"Basilea, Suiza",Presencial,"$12,000",S,9399962,No
DEBORAH,WOOD,DEBORAH WOOD,F,Analista de Software,Junior,29,"Touluse, Francia",Hibrido,"$12,000",O,8845077,No
CARA,IZAGUIRRE,CARA IZAGUIRRE,F,Desarrollador de software I,Junior,25,"Madrid, España",Presencial,"$6,000",S,9551257,No
CLARISSA,DIMAS,CLARISSA DIMAS,F,Analista de Software,Junior,23,"Lyon, Francia",Teletrabajo,"$8,000",C,8807452,No
IYLA,CHAIREZ,IYLA CHAIREZ,F,Desarrollador de software II,Junior,18,"Madrid, España",Presencial,"$10,000",S,8922150,No
LEXIE,FOSTER,LEXIE FOSTER,F,Desarrollador de software II,Junior,26,"Madrid, España",Hibrido,"$10,000",S,9396232,No
ANAIS,GALAVIZ,ANAIS GALAVIZ,F,Ingeniero de software II,Junior,23,"Touluse, Francia",Teletrabajo,"$13,000",S,9065506,Si
KAYLIE,MICHEL,KAYLIE MICHEL,F,Analista de Software,Junior,25,"Lyon, Francia",Teletrabajo,"$6,000",S,9379620,Si
NATHALIE,GIRALDO,NATHALIE GIRALDO,F,Ingeniero de software I,Junior,18,"Lyon, Francia",Presencial,"$9,000",S,9774220,No
ALISSON,CASTREJON,ALISSON CASTREJON,F,Especialista de Software,Junior,29,"Basilea, Suiza",Presencial,"$7,000",O,9305156,Si
ADDILYNN,CIFUENTES,ADDILYNN CIFUENTES,F,Ingeniero de software II,Junior,27,"Lyon, Francia",Presencial,"$8,000",S,9820366,Si
ELSA,LUEVANO,ELSA LUEVANO,F,Ingeniero de software II,Junior,20,"Lyon, Francia",Presencial,"$11,000",S,9477182,No
ZOYA,MANDUJANO,ZOYA MANDUJANO,F,Especialista de Software,Junior,20,"Lyon, Francia",Presencial,"$13,000",S,9368158,No
MARLOWE,GRAY,MARLOWE GRAY,F,Ingeniero de software I,Junior,20,"Basilea, Suiza",Presencial,"$13,000",O,9490642,Si
JOVIE,CARPIO,JOVIE CARPIO,F,Analista de Software,Junior,23,"Madrid, España",Hibrido,"$6,000",S,9193725,Si
KENIA,UMANA,KENIA UMANA,F,Especialista de Software,Junior,30,"Zurich, Suiza",Teletrabajo,"$10,000",S,8962092,Si
SAMIRA,SANDERS,SAMIRA SANDERS,F,Ingeniero de software I,Junior,20,"Touluse, Francia",Hibrido,"$8,000",C,9681568,No
JAYLEE,PERRY,JAYLEE PERRY,F,Ingeniero de software II,Junior,27,"Basilea, Suiza",Teletrabajo,"$13,000",C,9478642,Si
JENESIS,FABIAN,JENESIS FABIAN,F,Ingeniero de software I,Junior,28,"Madrid, España",Presencial,"$9,000",S,8746775,Si
ETTA,OZUNA,ETTA OZUNA,F,Desarrollador de software II,Junior,27,"Zurich, Suiza",Teletrabajo,"$12,000",S,8784126,Si
SHAY,SARAVIA,SHAY SARAVIA,F,Desarrollador de software II,Junior,27,"Touluse, Francia",Hibrido,"$12,000",C,8744342,No
AMAYAH,RIZO,AMAYAH RIZO,F,Ingeniero de software II,Junior,26,"Touluse, Francia",Hibrido,"$10,000",S,9119308,No
AVAYAH,DELAO,AVAYAH DELAO,F,Ingeniero de software I,Junior,27,"Madrid, España",Presencial,"$11,000",O,8998381,No
EGYPT,HUGHES,EGYPT HUGHES,F,Desarrollador de software II,Junior,21,"Zurich, Suiza",Presencial,"$12,000",O,9353692,No
FLORA,PABON,FLORA PABON,F,Especialista de Software,Junior,22,"Touluse, Francia",Teletrabajo,"$12,000",S,9679467,No
RAQUEL,BEDOLLA,RAQUEL BEDOLLA,F,Desarrollador de software I,Junior,25,"Zurich, Suiza",Hibrido,"$12,000",S,9338977,Si
WHITNEY,GUADARRAMA,WHITNEY GUADARRAMA,F,Analista de Software,Junior,21,"Madrid, España",Teletrabajo,"$9,000",C,8953504,No
ZOLA,RASCON,ZOLA RASCON,F,Desarrollador de software II,Junior,21,"Lyon, Francia",Hibrido,"$6,000",O,9301144,Si
GIAVANNA,AGUERO,GIAVANNA AGUERO,F,Analista de Software,Junior,21,"Basilea, Suiza",Hibrido,"$6,000",O,9800606,Si
RAYA,NAZARIO,RAYA NAZARIO,F,Ingeniero de software II,Junior,25,"Touluse, Francia",Hibrido,"$6,000",C,9852600,No
VEDA,COLIN,VEDA COLIN,F,Desarrollador de software I,Junior,24,"Basilea, Suiza",Hibrido,"$13,000",S,9846937,No
HALO,BOJORQUEZ,HALO BOJORQUEZ,F,Desarrollador de software I,Junior,22,"Touluse, Francia",Hibrido,"$9,000",O,9338684,Si
PALOMA,CATALAN,PALOMA CATALAN,F,Desarrollador de software II,Junior,30,"Touluse, Francia",Presencial,"$12,000",C,8809703,No
NATALY,COTTO,NATALY COTTO,F,Ingeniero de software II,Junior,24,"Basilea, Suiza",Teletrabajo,"$13,000",C,8864552,No
WHITLEY,MEDELLIN,WHITLEY MEDELLIN,F,Ingeniero de software I,Junior,18,"Touluse, Francia",Presencial,"$6,000",O,9775801,Si
DALARY,PINEDO,DALARY PINEDO,F,Especialista de Software,Junior,26,"Lyon, Francia",Hibrido,"$10,000",C,9263229,Si
GUADALUPE,ARVIZU,GUADALUPE ARVIZU,F,Desarrollador de software I,Junior,20,"Madrid, España",Teletrabajo,"$8,000",O,9873956,Si
ESPERANZA,CHAPARRO,ESPERANZA CHAPARRO,F,Analista de Software,Junior,20,"Lyon, Francia",Teletrabajo,"$11,000",O,9315310,Si
LORETTA,LUCIANO,LORETTA LUCIANO,F,Ingeniero de software II,Junior,29,"Touluse, Francia",Teletrabajo,"$8,000",O,9760681,No
MALAYAH,TOSCANO,MALAYAH TOSCANO,F,Ingeniero de software I,Junior,18,"Basilea, Suiza",Teletrabajo,"$11,000",O,9501541,Si
NATASHA,ENCARNACION,NATASHA ENCARNACION,F,Ingeniero de software I,Junior,19,"Basilea, Suiza",Teletrabajo,"$13,000",O,9518525,Si
STORMI,SIMON,STORMI SIMON,F,Analista de Software,Junior,26,"Madrid, España",Hibrido,"$9,000",C,9071793,Si
ANSLEY,DELCID,ANSLEY DELCID,F,Desarrollador de software I,Junior,29,"Touluse, Francia",Presencial,"$6,000",O,9324211,Si
CAROLYN,FUNES,CAROLYN FUNES,F,Ingeniero de software I,Junior,19,"Basilea, Suiza",Presencial,"$11,000",S,9530948,Si
CORINNE,ALEGRIA,CORINNE ALEGRIA,F,Ingeniero de software II,Junior,21,"Madrid, España",Presencial,"$11,000",S,9158421,No
PAOLA,ALMAGUER,PAOLA ALMAGUER,F,Analista de Software,Junior,29,"Touluse, Francia",Presencial,"$11,000",O,9034232,No
EMERALD,AVENDANO,EMERALD AVENDANO,F,Ingeniero de software I,Junior,30,"Touluse, Francia",Teletrabajo,"$9,000",C,8717814,Si
FREYJA,GRIMALDO,FREYJA GRIMALDO,F,Desarrollador de software I,Junior,27,"Ginebra, Suiza",Hibrido,"$10,000",O,8719049,Si
ZAINAB,GUDINO,ZAINAB GUDINO,F,Desarrollador de software II,Junior,23,"Madrid, España",Teletrabajo,"$12,000",C,9381417,No
ARTEMIS,PAYAN,ARTEMIS PAYAN,F,Desarrollador de software II,Junior,29,"Lyon, Francia",Presencial,"$13,000",S,9737463,Si
JILLIAN,OBREGON,JILLIAN OBREGON,F,Ingeniero de software II,Junior,20,"Ginebra, Suiza",Presencial,"$8,000",O,9333952,Si
KIMORA,IZQUIERDO,KIMORA IZQUIERDO,F,Ingeniero de software I,Junior,20,"Madrid, España",Presencial,"$8,000",S,9303088,Si
ZOIE,MONTESDEOCA,ZOIE MONTESDEOCA,F,Desarrollador de software II,Junior,20,"Touluse, Francia",Hibrido,"$6,000",S,8686525,No
AISLINN,PERAZA,AISLINN PERAZA,F,Desarrollador de software II,Junior,26,"Ginebra, Suiza",Teletrabajo,"$9,000",S,9332780,No
EMMALINE,ESQUEDA,EMMALINE ESQUEDA,F,Analista de Software,Junior,29,"Basilea, Suiza",Teletrabajo,"$11,000",O,9563227,Si
AYLEEN,CLAUDIO,AYLEEN CLAUDIO,F,Desarrollador de software I,Junior,27,"Ginebra, Suiza",Presencial,"$12,000",C,8827108,No
QUEEN,HENDERSON,QUEEN HENDERSON,F,Analista de Software,Junior,27,"Lyon, Francia",Hibrido,"$9,000",S,9364463,Si
JAYCEE,ORONA,JAYCEE ORONA,F,Analista de Software,Junior,30,"Madrid, España",Presencial,"$7,000",S,8734918,Si
NYOMI,HUIZAR,NYOMI HUIZAR,F,Analista de Software,Junior,26,"Zurich, Suiza",Teletrabajo,"$12,000",S,8828558,No
ELINA,ANTUNEZ,ELINA ANTUNEZ,F,Desarrollador de software I,Junior,25,"Lyon, Francia",Presencial,"$9,000",S,9163748,Si
HADLEIGH,OLMEDO,HADLEIGH OLMEDO,F,Desarrollador de software I,Junior,29,"Basilea, Suiza",Hibrido,"$8,000",S,9581775,No
MARCELINE,GARNICA,MARCELINE GARNICA,F,Analista de Software,Junior,26,"Lyon, Francia",Teletrabajo,"$6,000",S,9857811,Si
